"target_word_unique","avgRT_related","avgRT_unrelated","avgZ_RT_related","avgZ_RT_unrelated","seRT_related","seRT_unrelated","seZ_RT_related","seZ_RT_unrelated","target_sample_keep_related","target_sample_keep_unrelated","avgRT_prime","avgZ_prime"
"abuela",451.154036173097,547.949409842805,-0.878535741073443,-0.557253734193455,18.0124887653162,17.0489624365711,0.0643473021438384,0.0534666204045918,83,122,96.795373669708,0.321282006879989
"accidente",562.142397724655,534.936790356357,-0.563076488390152,-0.524716132151574,20.6583721182412,10.8532904063877,0.0538417081180658,0.041662648210256,88,124,-27.2056073682977,0.0383603562385788
"acción",509.530081077439,492.422978252286,-0.671856059088445,-0.622559458244635,11.0447022034121,13.3838806096954,0.0400248044167442,0.0593872352582547,148,92,-17.1071028251526,0.0492966008438103
"acento",521.305597207616,603.527063632456,-0.598390959604091,-0.330600628355361,18.8106635731481,17.1895184215301,0.0698853725891322,0.0618326293793891,72,110,82.2214664248397,0.267790331248731
"aceptar",496.462240003102,510.373719117489,-0.753839379663554,-0.641587218105071,11.9502003333975,12.1774605192496,0.0356121858832036,0.044433210200773,125,89,13.9114791143867,0.112252161558482
"acero",588.448674411453,608.899671444786,-0.350080282613225,-0.185700390854279,19.18399822178,16.8204421247253,0.0693111288450362,0.0780054309676196,86,70,20.450997033333,0.164379891758946
"acompañar",571.245096493165,568.433065048812,-0.380028278812099,-0.373381958991189,13.7103533200512,12.9635951654859,0.0532259151650818,0.0442208520008709,114,123,-2.81203144435301,0.00664631982090969
"aconsejar",603.176620167454,675.248500006337,-0.299311816529243,-0.0898335302342313,17.9687563764084,21.6979499095559,0.0523378381041439,0.0701024371562107,129,76,72.0718798388831,0.209478286295012
"actitud",525.170963932294,540.919277096348,-0.652471983311724,-0.578068051195514,12.8432988494177,19.5744088356886,0.0440369785624044,0.0519181580683417,111,83,15.7483131640543,0.0744039321162095
"activar",526.561539808838,546.069800012543,-0.625681791616782,-0.611091386816049,14.6805072006205,17.080509977441,0.0524143256451037,0.0499214146664633,113,130,19.5082602037048,0.014590404800733
"actividad",543.718699099834,589.141487815997,-0.565920134960589,-0.325391675044924,15.7961210716341,19.2732304199327,0.0579742722228835,0.0531599350823066,113,82,45.4227887161633,0.240528459915665
"actor",505.558836536352,527.107841465402,-0.715515425700242,-0.616842754250399,15.7408345796418,13.4274874621301,0.0468749113486148,0.0523164233047964,104,82,21.5490049290501,0.0986726714498426
"actuación",609.527146328737,610.454647054982,-0.395921766907404,-0.332444367442818,29.96038368448,17.0165220255586,0.0740896730383677,0.0582652412923625,82,102,0.927500726244148,0.0634773994645859
"actualizar",589.456146469766,592.863875012273,-0.422366037946937,-0.356253919014111,15.1302963431846,16.1550546895427,0.0450247052485454,0.0556071680227966,198,80,3.40772854250633,0.0661121189328263
"acusación",677.548560997099,645.901326324022,-0.0539279585330715,-0.0333972783965196,29.6664208576009,18.681703886441,0.0827744091485627,0.073814445972436,82,95,-31.6472346730772,0.0205306801365519
"adicional",581.74117022556,570.817092772645,-0.343513672408361,-0.416138807831313,16.4729808039978,15.0664693544671,0.0584770398515037,0.0530058656005171,94,97,-10.9240774529148,-0.0726251354229524
"adiós",491.064353430472,512.781513138231,-0.789182587503818,-0.664993632865125,12.1935036086641,12.9478996021722,0.0417981960831986,0.0481068837185013,116,76,21.7171597077589,0.124188954638693
"adolescente",581.176348476102,555.343312484699,-0.3563573314046,-0.508540488962693,19.9704742267659,14.3889102616384,0.0927869359709132,0.0432335949157918,66,96,-25.8330359914028,-0.152183157558092
"adrenalina",626.76411999353,616.649179477816,-0.197925418781053,-0.332199662890589,21.4379424715736,20.0448388395833,0.0809058191252539,0.0577287993119587,75,78,-10.1149405157149,-0.134274244109536
"adversario",601.150902437928,717.21733334158,-0.397226073149667,0.18453272503077,20.2269211616691,29.6493816042581,0.0627862872374468,0.0937207906560519,82,81,116.066430903652,0.581758798180437
"aeropuerto",566.012059524073,593.909623041773,-0.395837440705364,-0.332282387878763,17.6659210315842,16.7969349629764,0.0611543733289205,0.0568268499647715,84,130,27.8975635176994,0.0635550528266005
"agencia",549.726300000344,638.364320508109,-0.553952115045129,-0.0515525129994648,13.8669386813539,23.7586473242491,0.044895051383334,0.0928059396978209,150,78,88.6380205077648,0.502399602045664
"agenda",531.214515812993,579.007247873436,-0.594278690644671,-0.413893590492663,14.3077741145342,16.6460032968881,0.059808241959796,0.0637426798359403,95,117,47.7927320604431,0.180385100152007
"agradable",572.388512817222,537.981809547735,-0.478188103067502,-0.560595248990313,20.1643428634875,15.2617798171713,0.0689224969383723,0.0462614888655121,78,84,-34.4067032694877,-0.0824071459228109
"agresor",583.762989119885,639.567742591071,-0.291775989259317,-0.157563201351957,17.6122256952982,16.9868247433324,0.0761834796833764,0.065694791728651,92,101,55.8047534711864,0.13421278790736
"agujero",565.002365225047,605.616321448673,-0.475141019387692,-0.338578887612853,20.2537508991168,22.5730623815846,0.0573874647973747,0.0672017895144673,115,84,40.613956223626,0.136562131774839
"alambre",565.245533307235,629.267419651606,-0.331168589374604,-0.139066469283685,16.1868253852265,16.9894779821679,0.0706058982078297,0.0699521601070754,75,112,64.0218863443716,0.192102120090919
